"CAIUA","CASTILHO","DRACENA","ESTRELA DO NORTE","EUCLIDES DA CUNHA PAULISTA","MARABÁ PAULISTA","MIRANTE DO PARANAPANEMA","MONTE CASTELO","NARANDIBA","NOVA GUATAPORANGA","OURO VERDE","PANORAMA","PAULICÉIA","PIQUEROBI","PRESIDENTE BERNARDES","PRESIDENTE EPITÁCIO","PRESIDENTE VENCESLAU","RIBEIRÃO DOS ÍNDIOS","ROSANA","SANDOVALINA","SANTA MERCEDES","SANTO ANASTÁCIO","SÃO JOÃO DO PAU D'ALHO","TARABAI","TEODORO SAMPAIO","TUPI PAULISTA","ADAMANTINA","ADOLFO","AGUAÍ","ÁGUAS DA PRATA","ÁGUAS DE LINDÓIA","ÁGUAS DE SANTA BÁRBARA","ÁGUAS DE SÃO PEDRO","AGUDOS","ALAMBARI","ALTAIR","ALTINÓPOLIS","ALTO ALEGRE","ALUMÍNIO","ÁLVARES FLORENCE","ÁLVARO DE CARVALHO","ALVINLÂNDIA","AMERICANA","AMÉRICO BRASILIENSE","AMÉRICO DE CAMPOS","AMPARO","ANALÂNDIA","ANGATUBA","ANHEMBI","APARECIDA","APARECIDA D'OESTE","APIAÍ","ARAÇARIGUAMA","ARAÇATUBA","ARAÇOIABA DA SERRA","ARAMINA","ARANDU","ARAPEÍ","ARARAQUARA","ARARAS","ARCO-ÍRIS","AREALVA","AREIAS","AREIÓPOLIS","ARIRANHA","ARTUR NOGUEIRA","ARUJÁ","ASPÁSIA","ASSIS","ATIBAIA","AURIFLAMA","AVAÍ","AVANHANDAVA","AVARÉ","BADY BASSITT","BALBINOS","BÁLSAMO","BANANAL","BARÃO DE ANTONINA","BARBOSA","BARIRI","BARRA BONITA","BARRA DO CHAPÉU","BARRA DO TURVO","BARRETOS","BARRINHA","BARUERI","BASTOS","BATATAIS","BAURU","BEBEDOURO","BENTO DE ABREU","BERNARDINO DE CAMPOS","BERTIOGA","BILAC","BIRIGUI","BIRITIBA-MIRIM","BOA ESPERANÇA DO SUL","BOCAINA","BOFETE","BOITUVA","BOM JESUS DOS PERDÕES","BOM SUCESSO DE ITARARÉ","BORÁ","BORACÉIA","BORBOREMA","BOREBI","BOTUCATU","BRAGANÇA PAULISTA","BRAÚNA","BREJO ALEGRE","BRODOWSKI","BROTAS","BURI","BURITAMA","BURITIZAL","CABRÁLIA PAULISTA","CABREÚVA","CAÇAPAVA","CACHOEIRA PAULISTA","CACONDE","CAFELÂNDIA","CAIABU","CAIEIRAS","CAJAMAR","CAJATI","CAJOBI","CAJURU","CAMPINA DO MONTE ALEGRE","CAMPINAS","CAMPO LIMPO PAULISTA","CAMPOS DO JORDÃO","CAMPOS NOVOS PAULISTA","CANANÉIA","CANAS","CÂNDIDO MOTA","CÂNDIDO RODRIGUES","CANITAR","CAPÃO BONITO","CAPELA DO ALTO","CAPIVARI","CARAGUATATUBA","CARAPICUÍBA","CARDOSO","CASA BRANCA","CÁSSIA DOS COQUEIROS","CATANDUVA","CATIGUÁ","CEDRAL","CERQUEIRA CÉSAR","CERQUILHO","CESÁRIO LANGE","CHARQUEADA","CLEMENTINA","COLINA","COLÔMBIA","CONCHAL","CONCHAS","CORDEIRÓPOLIS","COROADOS","CORONEL MACEDO","CORUMBATAÍ","COSMÓPOLIS","COSMORAMA","COTIA","CRAVINHOS","CRISTAIS PAULISTA","CRUZÁLIA","CRUZEIRO","CUBATÃO","CUNHA","DESCALVADO","DIADEMA","DIRCE REIS","DIVINOLÂNDIA","DOBRADA","DOIS CÓRREGOS","DOLCINÓPOLIS","DOURADO","DUARTINA","DUMONT","ECHAPORÃ","ELDORADO","ELIAS FAUSTO","ELISIÁRIO","EMBAÚBA","EMBU DAS ARTES","EMBU-GUAÇU","ENGENHEIRO COELHO","ESPÍRITO SANTO DO PINHAL","ESPÍRITO SANTO DO TURVO","ESTRELA D'OESTE","FARTURA","FERNANDÓPOLIS","FERNANDO PRESTES","FERNÃO","FERRAZ DE VASCONCELOS","FLOREAL","FLÓRIDA PAULISTA","FLORÍNIA","FRANCA","FRANCISCO MORATO","FRANCO DA ROCHA","GABRIEL MONTEIRO","GÁLIA","GARÇA","GASTÃO VIDIGAL","GAVIÃO PEIXOTO","GENERAL SALGADO","GETULINA","GLICÉRIO","GUAIÇARA","GUAIMBÊ","GUAÍRA","GUAPIAÇU","GUAPIARA","GUARÁ","GUARACI","GUARANI D'OESTE","GUARANTÃ","GUARARAPES","GUARAREMA","GUARATINGUETÁ","GUAREÍ","GUARIBA","GUARUJÁ","GUARULHOS","GUATAPARÁ","GUZOLÂNDIA","HERCULÂNDIA","HOLAMBRA","HORTOLÂNDIA","IACANGA","IACRI","IARAS","IBATÉ","IBIRÁ","IBIRAREMA","IBITINGA","IBIÚNA","ICÉM","IEPÊ","IGARAÇU DO TIETÊ","IGARAPAVA","IGARATÁ","IGUAPE","ILHABELA","ILHA COMPRIDA","INDAIATUBA","INDIANA","INDIAPORÃ","INÚBIA PAULISTA","IPAUSSU","IPERÓ","IPEÚNA","IPIGUÁ","IPORANGA","IPUÃ","IRACEMÁPOLIS","IRAPUÃ","ITABERÁ","ITAÍ","ITAJOBI","ITAJU","ITANHAÉM","ITAÓCA","ITAPECERICA DA SERRA","ITAPETININGA","ITAPEVA","ITAPEVI","ITAPIRA","ITAPIRAPUÃ PAULISTA","ITÁPOLIS","ITAPORANGA","ITAPUÍ","ITAQUAQUECETUBA","ITARARÉ","ITARIRI","ITATIBA","ITATINGA","ITIRAPINA","ITIRAPUÃ","ITOBI","ITU","ITUPEVA","ITUVERAVA","JABORANDI","JABOTICABAL","JACAREÍ","JACI","JACUPIRANGA","JAGUARIÚNA","JALES","JAMBEIRO","JANDIRA","JARDINÓPOLIS","JARINU","JAÚ","JERIQUARA","JOANÓPOLIS","JOÃO RAMALHO","JOSÉ BONIFÁCIO","JÚLIO MESQUITA","JUMIRIM","JUNDIAÍ","JUQUIÁ","JUQUITIBA","LAGOINHA","LARANJAL PAULISTA","LAVÍNIA","LAVRINHAS","LEME","LENÇÓIS PAULISTA","LIMEIRA","LINDÓIA","LINS","LORENA","LOURDES","LOUVEIRA","LUCÉLIA","LUCIANÓPOLIS","LUÍS ANTÔNIO","LUIZIÂNIA","LUPÉRCIO","LUTÉCIA","MACATUBA","MACAUBAL","MACEDÔNIA","MAGDA","MAIRINQUE","MAIRIPORÃ","MANDURI","MARACAÍ","MARAPOAMA","MARIÁPOLIS","MARÍLIA","MARINÓPOLIS","MARTINÓPOLIS","MATÃO","MAUÁ","MENDONÇA","MERIDIANO","MESÓPOLIS","MIGUELÓPOLIS","MINEIROS DO TIETÊ","MIRACATU","MIRA ESTRELA","MIRANDÓPOLIS","MIRASSOL","MIRASSOLÂNDIA","MOCOCA","MOGI DAS CRUZES","MOGI GUAÇU","MOGI MIRIM","MOMBUCA","MONÇÕES","MONGAGUÁ","MONTE ALEGRE DO SUL","MONTE ALTO","MONTE APRAZÍVEL","MONTE AZUL PAULISTA","MONTEIRO LOBATO","MONTE MOR","MORRO AGUDO","MORUNGABA","MOTUCA","MURUTINGA DO SUL","NANTES","NATIVIDADE DA SERRA","NAZARÉ PAULISTA","NEVES PAULISTA","NHANDEARA","NIPOÃ","NOVA ALIANÇA","NOVA CAMPINA","NOVA CANAÃ PAULISTA","NOVA CASTILHO","NOVA EUROPA","NOVA GRANADA","NOVAIS","NOVA LUZITÂNIA","NOVA ODESSA","NOVO HORIZONTE","NUPORANGA","OCAUÇU","ÓLEO","OLÍMPIA","ONDA VERDE","ORIENTE","ORINDIÚVA","ORLÂNDIA","OSASCO","OSCAR BRESSANE","OSVALDO CRUZ","OURINHOS","OUROESTE","PACAEMBU","PALESTINA","PALMARES PAULISTA","PALMEIRA D'OESTE","PALMITAL","PARAGUAÇU PAULISTA","PARAIBUNA","PARAÍSO","PARANAPANEMA","PARANAPUÃ","PARAPUÃ","PARDINHO","PARIQUERA-AÇU","PARISI","PATROCÍNIO PAULISTA","PAULÍNIA","PAULISTÂNIA","PAULO DE FARIA","PEDERNEIRAS","PEDRA BELA","PEDRANÓPOLIS","PEDREGULHO","PEDREIRA","PEDRINHAS PAULISTA","PEDRO DE TOLEDO","PENÁPOLIS","PEREIRA BARRETO","PEREIRAS","PERUÍBE","PIACATU","PIEDADE","PILAR DO SUL","PINDAMONHANGABA","PINDORAMA","PINHALZINHO","PIQUETE","PIRACAIA","PIRACICABA","PIRAJU","PIRAJUÍ","PIRANGI","PIRAPORA DO BOM JESUS","PIRASSUNUNGA","PIRATININGA","PITANGUEIRAS","PLANALTO","PLATINA","POÁ","POLONI","POMPÉIA","PONGAÍ","PONTAL","PONTALINDA","PONTES GESTAL","POPULINA","PORANGABA","PORTO FELIZ","PORTO FERREIRA","POTIM","POTIRENDABA","PRACINHA","PRADÓPOLIS","PRAIA GRANDE","PRATÂNIA","PRESIDENTE ALVES","PROMISSÃO","QUADRA","QUATÁ","QUEIROZ","QUELUZ","QUINTANA","RAFARD","RANCHARIA","REDENÇÃO DA SERRA","REGENTE FEIJÓ","REGINÓPOLIS","REGISTRO","RESTINGA","RIBEIRA","RIBEIRÃO BONITO","RIBEIRÃO BRANCO","RIBEIRÃO CORRENTE","RIBEIRÃO DO SUL","RIBEIRÃO GRANDE","RIBEIRÃO PIRES","RIBEIRÃO PRETO","RIVERSUL","RIFAINA","RINCÃO","RINÓPOLIS","RIO CLARO","RIO DAS PEDRAS","RIO GRANDE DA SERRA","RIOLÂNDIA","ROSEIRA","RUBIÁCEA","RUBINÉIA","SABINO","SAGRES","SALES","SALES OLIVEIRA","SALESÓPOLIS","SALMOURÃO","SALTINHO","SALTO","SALTO DE PIRAPORA","SALTO GRANDE","SANTA ADÉLIA","SANTA ALBERTINA","SANTA BÁRBARA D'OESTE","SANTA BRANCA","SANTA CLARA D'OESTE","SANTA CRUZ DA CONCEIÇÃO","SANTA CRUZ DA ESPERANÇA","SANTA CRUZ DAS PALMEIRAS","SANTA CRUZ DO RIO PARDO","SANTA ERNESTINA","SANTA FÉ DO SUL","SANTA GERTRUDES","SANTA ISABEL","SANTA LÚCIA","SANTA MARIA DA SERRA","SANTANA DA PONTE PENSA","SANTANA DE PARNAÍBA","SANTA RITA D'OESTE","SANTA RITA DO PASSA QUATRO","SANTA ROSA DE VITERBO","SANTA SALETE","SANTO ANDRÉ","SANTO ANTÔNIO DA ALEGRIA","SANTO ANTÔNIO DE POSSE","SANTO ANTÔNIO DO ARACANGUÁ","SANTO ANTÔNIO DO JARDIM","SANTO ANTÔNIO DO PINHAL","SANTÓPOLIS DO AGUAPEÍ","SANTOS","SÃO BENTO DO SAPUCAÍ","SÃO BERNARDO DO CAMPO","SÃO CAETANO DO SUL","SÃO CARLOS","SÃO FRANCISCO","SÃO JOÃO DA BOA VISTA","SÃO JOÃO DAS DUAS PONTES","SÃO JOÃO DE IRACEMA","SÃO JOAQUIM DA BARRA","SÃO JOSÉ DA BELA VISTA","SÃO JOSÉ DO BARREIRO","SÃO JOSÉ DO RIO PARDO","SÃO JOSÉ DO RIO PRETO","SÃO JOSÉ DOS CAMPOS","SÃO LOURENÇO DA SERRA","SÃO LUÍS DO PARAITINGA","SÃO MANUEL","SÃO MIGUEL ARCANJO","SÃO PAULO","SÃO PEDRO","SÃO PEDRO DO TURVO","SÃO ROQUE","SÃO SEBASTIÃO","SÃO SEBASTIÃO DA GRAMA","SÃO SIMÃO","SÃO VICENTE","SARAPUÍ","SARUTAIÁ","SEBASTIANÓPOLIS DO SUL","SERRA AZUL","SERRANA","SERRA NEGRA","SERTÃOZINHO","SETE BARRAS","SEVERÍNIA","SILVEIRAS","SOCORRO","SOROCABA","SUD MENNUCCI","SUMARÉ","SUZANO","SUZANÁPOLIS","TABAPUÃ","TABATINGA","TABOÃO DA SERRA","TAGUAÍ","TAIAÇU","TAIÚVA","TAMBAÚ","TANABI","TAPIRAÍ","TAPIRATIBA","TAQUARAL","TAQUARITINGA","TAQUARITUBA","TAQUARIVAÍ","TARUMÃ","TATUÍ","TAUBATÉ","TEJUPÁ","TERRA ROXA","TIETÊ","TIMBURI","TORRE DE PEDRA","TORRINHA","TRABIJU","TREMEMBÉ","TRÊS FRONTEIRAS","TUIUTI","TUPÃ","TURIÚBA","TURMALINA","UBARANA","UBATUBA","UBIRAJARA","UCHOA","UNIÃO PAULISTA","URÂNIA","URU","URUPÊS","VALENTIM GENTIL","VALINHOS","VALPARAÍSO","VARGEM","VARGEM GRANDE DO SUL","VARGEM GRANDE PAULISTA","VÁRZEA PAULISTA","VERA CRUZ","VINHEDO","VIRADOURO","VISTA ALEGRE DO ALTO","VITÓRIA BRASIL","VOTORANTIM","VOTUPORANGA","ZACARIAS","CHAVANTES","ESTIVA GERBI","ALFREDO MARCONDES","ÁLVARES MACHADO","ANDRADINA","ANHUMAS","EMILIANÓPOLIS","FLORA RICA","GUARAÇAÍ","ILHA SOLTEIRA","IRAPURU","ITAPURA","JUNQUEIRÓPOLIS","NOVA INDEPENDÊNCIA","PIRAPOZINHO","PRESIDENTE PRUDENTE","SANTO EXPEDITO","TACIBA"
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
